TKT,I1,P,Up
28,nonwinner07.ai,1,8
463,nonwinner07.ai,1,1
175,nonwinner09.ai,1,1
648,hold14.ai,1,1
187,nonwinner01.ai,1,1
527,nonwinner11.ai,1,1
390,nonwinner12.ai,1,1
296,nonwinner15.ai,1,1
625,nonwinner09.ai,1,1
450,nonwinner12.ai,1,1
312,nonwinner08.ai,1,1
648,hold14.ai,1,2
438,nonwinner10.ai,1,2
505,nonwinner09.ai,1,2
614,nonwinner03.ai,1,2
373,nonwinner07.ai,1,2
444,nonwinner14.ai,1,2
211,nonwinner02.ai,1,2
164,nonwinner03.ai,1,2
413,nonwinner04.ai,1,2
539,nonwinner03.ai,1,2
287,nonwinner11.ai,1,3
20,nonwinner06.ai,1,3
399,nonwinner14.ai,1,3
77,nonwinner11.ai,1,3
274,nonwinner05.ai,1,3
459,nonwinner14.ai,1,3
567,nonwinner08.ai,1,3
69,nonwinner14.ai,1,3
509,nonwinner03.ai,1,3
239,nonwinner03.ai,1,3
388,nonwinner07.ai,1,4
421,nonwinner02.ai,1,4
634,nonwinner05.ai,1,4
52,nonwinner01.ai,1,4
352,nonwinner01.ai,1,4
523,nonwinner07.ai,1,4
174,nonwinner14.ai,1,4
321,nonwinner13.ai,1,4
632,nonwinner11.ai,1,4
110,nonwinner06.ai,1,4
5,nonwinner06.ai,1,5
221,nonwinner15.ai,1,5
400,nonwinner09.ai,1,5
444,nonwinner14.ai,1,5
330,nonwinner12.ai,1,5
94,nonwinner05.ai,1,5
652,winner02.ai,1,5
373,nonwinner07.ai,1,5
267,nonwinner08.ai,1,5
478,nonwinner07.ai,1,5
494,nonwinner03.ai,1,6
452,nonwinner11.ai,1,6
571,nonwinner02.ai,1,6
241,nonwinner02.ai,1,6
35,nonwinner06.ai,1,6
345,nonwinner12.ai,1,6
515,nonwinner06.ai,1,6
344,nonwinner03.ai,1,6
307,nonwinner01.ai,1,6
37,nonwinner01.ai,1,6
28,nonwinner07.ai,1,7
356,nonwinner15.ai,1,7
60,nonwinner12.ai,1,7
477,nonwinner08.ai,1,7
531,nonwinner13.ai,1,7
429,nonwinner14.ai,1,7
132,nonwinner08.ai,1,7
61,nonwinner02.ai,1,7
645,hold11.ai,1,7
193,nonwinner07.ai,1,7
328,nonwinner07.ai,1,8
323,nonwinner04.ai,1,8
14,nonwinner03.ai,1,8
607,nonwinner01.ai,1,8
517,nonwinner01.ai,1,8
537,nonwinner08.ai,1,8
633,nonwinner10.ai,1,8
603,nonwinner10.ai,1,8
137,nonwinner11.ai,1,8
115,nonwinner09.ai,1,8
4,nonwinner05.ai,1,1
214,nonwinner05.ai,1,1
403,nonwinner07.ai,1,1
133,nonwinner07.ai,1,1
568,nonwinner07.ai,1,1
17,nonwinner11.ai,1,1
91,nonwinner02.ai,1,1
502,nonwinner01.ai,1,1
474,nonwinner14.ai,1,1
124,nonwinner05.ai,1,1
155,nonwinner06.ai,1,2
116,nonwinner15.ai,1,2
497,nonwinner11.ai,1,2
552,nonwinner08.ai,1,2
596,nonwinner15.ai,1,2
127,nonwinner01.ai,1,2
86,nonwinner15.ai,1,2
605,nonwinner06.ai,1,2
245,nonwinner06.ai,1,2
202,nonwinner01.ai,1,2
458,nonwinner04.ai,1,3
619,nonwinner05.ai,1,3
594,nonwinner14.ai,1,3
129,nonwinner14.ai,1,3
223,nonwinner07.ai,1,3
465,nonwinner12.ai,1,3
71,nonwinner15.ai,1,3
117,nonwinner08.ai,1,3
481,nonwinner02.ai,1,3
522,nonwinner08.ai,1,3
521,nonwinner15.ai,1,4
312,nonwinner08.ai,1,4
362,nonwinner11.ai,1,4
9,nonwinner14.ai,1,4
384,nonwinner14.ai,1,4
441,nonwinner13.ai,1,4
581,nonwinner15.ai,1,4
271,nonwinner02.ai,1,4
439,nonwinner05.ai,1,4
517,nonwinner01.ai,1,4
635,hold01.ai,1,5
556,nonwinner02.ai,1,5
34,nonwinner05.ai,1,5
386,nonwinner15.ai,1,5
535,nonwinner09.ai,1,5
621,nonwinner13.ai,1,5
55,nonwinner09.ai,1,5
270,nonwinner12.ai,1,5
480,nonwinner12.ai,1,5
415,nonwinner09.ai,1,5
360,nonwinner12.ai,1,6
242,nonwinner11.ai,1,6
656,winner02.ai,1,6
335,nonwinner06.ai,1,6
493,nonwinner07.ai,1,6
15,nonwinner12.ai,1,6
339,nonwinner14.ai,1,6
446,nonwinner15.ai,1,6
388,nonwinner07.ai,1,6
423,nonwinner10.ai,1,6
606,nonwinner13.ai,1,7
615,nonwinner12.ai,1,7
45,nonwinner12.ai,1,7
154,nonwinner05.ai,1,7
40,nonwinner09.ai,1,7
377,nonwinner11.ai,1,7
575,nonwinner06.ai,1,7
71,nonwinner15.ai,1,7
478,nonwinner07.ai,1,7
362,nonwinner11.ai,1,7
579,nonwinner14.ai,1,8
268,nonwinner07.ai,1,8
38,nonwinner04.ai,1,8
299,nonwinner03.ai,1,8
450,nonwinner12.ai,1,8
394,nonwinner05.ai,1,8
192,nonwinner08.ai,1,8
176,nonwinner15.ai,1,8
150,nonwinner12.ai,1,8
282,nonwinner08.ai,1,8
126,nonwinner13.ai,1,1
65,nonwinner06.ai,1,1
22,nonwinner01.ai,1,1
196,nonwinner02.ai,1,1
16,nonwinner02.ai,1,1
327,nonwinner08.ai,1,1
95,nonwinner06.ai,1,1
500,nonwinner06.ai,1,1
59,nonwinner03.ai,1,1
558,nonwinner10.ai,1,1
243,nonwinner10.ai,1,2
378,nonwinner10.ai,1,2
493,nonwinner07.ai,1,2
163,nonwinner07.ai,1,2
226,nonwinner02.ai,1,2
267,nonwinner08.ai,1,2
299,nonwinner03.ai,1,2
356,nonwinner15.ai,1,2
450,nonwinner12.ai,1,2
41,nonwinner15.ai,1,2
400,nonwinner09.ai,1,3
603,nonwinner10.ai,1,3
44,nonwinner03.ai,1,3
640,hold06.ai,1,3
160,nonwinner09.ai,1,3
99,nonwinner14.ai,1,3
598,nonwinner07.ai,1,3
446,nonwinner15.ai,1,3
90,nonwinner12.ai,1,3
301,nonwinner02.ai,1,3
319,nonwinner05.ai,1,4
338,nonwinner04.ai,1,4
333,nonwinner10.ai,1,4
583,nonwinner07.ai,1,4
638,hold04.ai,1,4
24,nonwinner14.ai,1,4
520,nonwinner09.ai,1,4
592,nonwinner01.ai,1,4
56,nonwinner15.ai,1,4
62,nonwinner11.ai,1,4
113,nonwinner04.ai,1,5
27,nonwinner08.ai,1,5
241,nonwinner02.ai,1,5
310,nonwinner09.ai,1,5
235,nonwinner09.ai,1,5
19,nonwinner05.ai,1,5
268,nonwinner07.ai,1,5
175,nonwinner09.ai,1,5
222,nonwinner08.ai,1,5
256,nonwinner02.ai,1,5
365,nonwinner06.ai,1,6
497,nonwinner11.ai,1,6
301,nonwinner02.ai,1,6
332,nonwinner11.ai,1,6
610,nonwinner09.ai,1,6
519,nonwinner14.ai,1,6
522,nonwinner08.ai,1,6
570,nonwinner12.ai,1,6
378,nonwinner10.ai,1,6
71,nonwinner15.ai,1,6
184,nonwinner05.ai,1,7
259,nonwinner05.ai,1,7
230,nonwinner06.ai,1,7
120,nonwinner12.ai,1,7
74,nonwinner03.ai,1,7
455,nonwinner06.ai,1,7
395,nonwinner06.ai,1,7
314,nonwinner03.ai,1,7
177,nonwinner08.ai,1,7
584,nonwinner03.ai,1,7
49,nonwinner05.ai,1,8
486,nonwinner13.ai,1,8
332,nonwinner11.ai,1,8
35,nonwinner06.ai,1,8
79,nonwinner05.ai,1,8
190,nonwinner09.ai,1,8
496,nonwinner02.ai,1,8
474,nonwinner14.ai,1,8
253,nonwinner07.ai,1,8
271,nonwinner02.ai,1,8
576,nonwinner13.ai,1,1
340,nonwinner09.ai,1,1
40,nonwinner09.ai,1,1
36,nonwinner13.ai,1,1
555,nonwinner12.ai,1,1
67,nonwinner01.ai,1,1
70,nonwinner09.ai,1,1
114,nonwinner14.ai,1,1
484,nonwinner05.ai,1,1
74,nonwinner03.ai,1,1
213,nonwinner10.ai,1,2
330,nonwinner12.ai,1,2
55,nonwinner09.ai,1,2
586,nonwinner02.ai,1,2
124,nonwinner05.ai,1,2
573,nonwinner10.ai,1,2
455,nonwinner06.ai,1,2
13,nonwinner07.ai,1,2
628,nonwinner07.ai,1,2
499,nonwinner05.ai,1,2
104,nonwinner03.ai,1,3
293,nonwinner04.ai,1,3
176,nonwinner15.ai,1,3
112,nonwinner01.ai,1,3
402,nonwinner08.ai,1,3
186,nonwinner13.ai,1,3
396,nonwinner13.ai,1,3
368,nonwinner04.ai,1,3
290,nonwinner06.ai,1,3
254,nonwinner03.ai,1,3
380,nonwinner06.ai,1,4
33,nonwinner10.ai,1,4
574,nonwinner05.ai,1,4
136,nonwinner02.ai,1,4
341,nonwinner15.ai,1,4
658,winner02.ai,1,4
560,nonwinner06.ai,1,4
152,nonwinner11.ai,1,4
457,nonwinner01.ai,1,4
645,hold11.ai,1,4
597,nonwinner08.ai,1,5
146,nonwinner15.ai,1,5
454,nonwinner05.ai,1,5
53,nonwinner04.ai,1,5
112,nonwinner01.ai,1,5
193,nonwinner07.ai,1,5
54,nonwinner14.ai,1,5
348,nonwinner10.ai,1,5
639,hold05.ai,1,5
589,nonwinner05.ai,1,5
471,nonwinner13.ai,1,6
500,nonwinner06.ai,1,6
27,nonwinner08.ai,1,6
319,nonwinner05.ai,1,6
135,nonwinner12.ai,1,6
177,nonwinner08.ai,1,6
96,nonwinner13.ai,1,6
543,nonwinner10.ai,1,6
644,hold10.ai,1,6
413,nonwinner04.ai,1,6
94,nonwinner05.ai,1,7
486,nonwinner13.ai,1,7
267,nonwinner08.ai,1,7
394,nonwinner05.ai,1,7
140,nonwinner06.ai,1,7
292,nonwinner01.ai,1,7
99,nonwinner14.ai,1,7
644,hold10.ai,1,7
226,nonwinner02.ai,1,7
522,nonwinner08.ai,1,7
204,nonwinner14.ai,1,8
54,nonwinner14.ai,1,8
279,nonwinner14.ai,1,8
411,nonwinner13.ai,1,8
346,nonwinner02.ai,1,8
185,nonwinner06.ai,1,8
614,nonwinner03.ai,1,8
27,nonwinner08.ai,1,8
212,nonwinner11.ai,1,8
213,nonwinner10.ai,1,8
446,nonwinner15.ai,1,1
401,nonwinner15.ai,1,1
161,nonwinner15.ai,1,1
72,nonwinner08.ai,1,1
302,nonwinner11.ai,1,1
647,hold13.ai,1,1
598,nonwinner07.ai,1,1
14,nonwinner03.ai,1,1
539,nonwinner03.ai,1,1
577,nonwinner01.ai,1,1
153,nonwinner10.ai,1,2
305,nonwinner06.ai,1,2
91,nonwinner02.ai,1,2
32,nonwinner11.ai,1,2
146,nonwinner15.ai,1,2
151,nonwinner02.ai,1,2
167,nonwinner11.ai,1,2
235,nonwinner09.ai,1,2
546,nonwinner13.ai,1,2
477,nonwinner08.ai,1,2
647,hold13.ai,1,3
356,nonwinner15.ai,1,3
75,nonwinner12.ai,1,3
448,nonwinner07.ai,1,3
2,nonwinner11.ai,1,3
384,nonwinner14.ai,1,3
236,nonwinner15.ai,1,3
421,nonwinner02.ai,1,3
109,nonwinner05.ai,1,3
566,nonwinner15.ai,1,3
44,nonwinner03.ai,1,4
262,nonwinner01.ai,1,4
394,nonwinner05.ai,1,4
194,nonwinner03.ai,1,4
17,nonwinner11.ai,1,4
659,winner02.ai,1,4
370,nonwinner09.ai,1,4
449,nonwinner03.ai,1,4
212,nonwinner11.ai,1,4
626,nonwinner15.ai,1,4
258,nonwinner10.ai,1,5
659,winner02.ai,1,5
551,nonwinner15.ai,1,5
155,nonwinner06.ai,1,5
336,nonwinner13.ai,1,5
526,nonwinner02.ai,1,5
540,nonwinner12.ai,1,5
599,nonwinner03.ai,1,5
308,nonwinner04.ai,1,5
657,winner02.ai,1,5
237,nonwinner08.ai,1,6
430,nonwinner09.ai,1,6
331,nonwinner02.ai,1,6
148,nonwinner07.ai,1,6
224,nonwinner03.ai,1,6
18,nonwinner10.ai,1,6
482,nonwinner11.ai,1,6
367,nonwinner01.ai,1,6
50,nonwinner06.ai,1,6
580,nonwinner09.ai,1,6
628,nonwinner07.ai,1,7
642,hold08.ai,1,7
2,nonwinner11.ai,1,7
138,nonwinner10.ai,1,7
380,nonwinner06.ai,1,7
309,nonwinner14.ai,1,7
169,nonwinner05.ai,1,7
475,nonwinner09.ai,1,7
367,nonwinner01.ai,1,7
181,nonwinner02.ai,1,7
498,nonwinner10.ai,1,8
354,nonwinner14.ai,1,8
560,nonwinner06.ai,1,8
203,nonwinner04.ai,1,8
634,nonwinner05.ai,1,8
250,nonwinner09.ai,1,8
398,nonwinner04.ai,1,8
257,nonwinner11.ai,1,8
227,nonwinner11.ai,1,8
122,nonwinner11.ai,1,8
487,nonwinner01.ai,1,1
546,nonwinner13.ai,1,1
475,nonwinner09.ai,1,1
438,nonwinner10.ai,1,1
20,nonwinner06.ai,1,1
599,nonwinner03.ai,1,1
641,hold07.ai,1,1
389,nonwinner03.ai,1,1
486,nonwinner13.ai,1,1
290,nonwinner06.ai,1,1
129,nonwinner14.ai,1,2
601,nonwinner02.ai,1,2
291,nonwinner13.ai,1,2
478,nonwinner07.ai,1,2
249,nonwinner14.ai,1,2
248,nonwinner04.ai,1,2
9,nonwinner14.ai,1,2
405,nonwinner12.ai,1,2
604,nonwinner05.ai,1,2
176,nonwinner15.ai,1,2
494,nonwinner03.ai,1,3
73,nonwinner07.ai,1,3
490,nonwinner09.ai,1,3
469,nonwinner05.ai,1,3
210,nonwinner12.ai,1,3
227,nonwinner11.ai,1,3
355,nonwinner09.ai,1,3
360,nonwinner12.ai,1,3
196,nonwinner02.ai,1,3
159,nonwinner14.ai,1,3
227,nonwinner11.ai,1,4
414,nonwinner14.ai,1,4
55,nonwinner09.ai,1,4
70,nonwinner09.ai,1,4
508,nonwinner07.ai,1,4
1,nonwinner02.ai,1,4
39,nonwinner14.ai,1,4
639,hold05.ai,1,4
332,nonwinner11.ai,1,4
217,nonwinner01.ai,1,4
455,nonwinner06.ai,1,5
79,nonwinner05.ai,1,5
318,nonwinner10.ai,1,5
136,nonwinner02.ai,1,5
237,nonwinner08.ai,1,5
345,nonwinner12.ai,1,5
73,nonwinner07.ai,1,5
630,nonwinner12.ai,1,5
59,nonwinner03.ai,1,5
167,nonwinner11.ai,1,5
629,nonwinner03.ai,1,6
235,nonwinner09.ai,1,6
389,nonwinner03.ai,1,6
516,nonwinner13.ai,1,6
607,nonwinner01.ai,1,6
245,nonwinner06.ai,1,6
320,nonwinner06.ai,1,6
513,nonwinner10.ai,1,6
548,nonwinner04.ai,1,6
408,nonwinner10.ai,1,6
129,nonwinner14.ai,1,7
639,hold05.ai,1,7
22,nonwinner01.ai,1,7
188,nonwinner04.ai,1,7
105,nonwinner12.ai,1,7
342,nonwinner08.ai,1,7
25,nonwinner09.ai,1,7
311,nonwinner15.ai,1,7
151,nonwinner02.ai,1,7
607,nonwinner01.ai,1,7
1,nonwinner02.ai,1,8
170,nonwinner06.ai,1,8
90,nonwinner12.ai,1,8
114,nonwinner14.ai,1,8
243,nonwinner10.ai,1,8
448,nonwinner07.ai,1,8
384,nonwinner14.ai,1,8
632,nonwinner11.ai,1,8
46,nonwinner02.ai,1,8
572,nonwinner11.ai,1,8
264,nonwinner14.ai,1,1
281,nonwinner15.ai,1,1
586,nonwinner02.ai,1,1
331,nonwinner02.ai,1,1
122,nonwinner11.ai,1,1
595,nonwinner09.ai,1,1
424,nonwinner05.ai,1,1
519,nonwinner14.ai,1,1
32,nonwinner11.ai,1,1
108,nonwinner10.ai,1,1
284,nonwinner03.ai,1,2
279,nonwinner14.ai,1,2
113,nonwinner04.ai,1,2
656,winner02.ai,1,2
74,nonwinner03.ai,1,2
377,nonwinner11.ai,1,2
529,nonwinner05.ai,1,2
660,winner02.ai,1,2
109,nonwinner05.ai,1,2
280,nonwinner09.ai,1,2
131,nonwinner15.ai,1,3
478,nonwinner07.ai,1,3
332,nonwinner11.ai,1,3
182,nonwinner11.ai,1,3
561,nonwinner13.ai,1,3
536,nonwinner15.ai,1,3
562,nonwinner01.ai,1,3
632,nonwinner11.ai,1,3
476,nonwinner15.ai,1,3
391,nonwinner02.ai,1,3
432,nonwinner08.ai,1,4
135,nonwinner12.ai,1,4
444,nonwinner14.ai,1,4
113,nonwinner04.ai,1,4
524,nonwinner03.ai,1,4
647,hold13.ai,1,4
16,nonwinner02.ai,1,4
283,nonwinner07.ai,1,4
622,nonwinner01.ai,1,4
615,nonwinner12.ai,1,4
211,nonwinner02.ai,1,5
81,nonwinner13.ai,1,5
316,nonwinner02.ai,1,5
139,nonwinner05.ai,1,5
66,nonwinner13.ai,1,5
110,nonwinner06.ai,1,5
516,nonwinner13.ai,1,5
593,nonwinner04.ai,1,5
319,nonwinner05.ai,1,5
625,nonwinner09.ai,1,5
277,nonwinner01.ai,1,6
508,nonwinner07.ai,1,6
412,nonwinner01.ai,1,6
40,nonwinner09.ai,1,6
435,nonwinner12.ai,1,6
233,nonwinner04.ai,1,6
375,nonwinner12.ai,1,6
253,nonwinner07.ai,1,6
584,nonwinner03.ai,1,6
160,nonwinner09.ai,1,6
270,nonwinner12.ai,1,7
328,nonwinner07.ai,1,7
623,nonwinner04.ai,1,7
627,nonwinner08.ai,1,7
134,nonwinner03.ai,1,7
419,nonwinner03.ai,1,7
493,nonwinner07.ai,1,7
563,nonwinner04.ai,1,7
588,nonwinner10.ai,1,7
516,nonwinner13.ai,1,7
300,nonwinner12.ai,1,8
231,nonwinner13.ai,1,8
216,nonwinner13.ai,1,8
657,winner02.ai,1,8
51,nonwinner13.ai,1,8
351,nonwinner13.ai,1,8
242,nonwinner11.ai,1,8
606,nonwinner13.ai,1,8
511,nonwinner02.ai,1,8
249,nonwinner14.ai,1,8
470,nonwinner06.ai,1,1
202,nonwinner01.ai,1,1
82,nonwinner01.ai,1,1
458,nonwinner04.ai,1,1
552,nonwinner08.ai,1,1
263,nonwinner04.ai,1,1
217,nonwinner01.ai,1,1
561,nonwinner13.ai,1,1
462,nonwinner08.ai,1,1
218,nonwinner04.ai,1,1
62,nonwinner11.ai,1,2
15,nonwinner12.ai,1,2
526,nonwinner02.ai,1,2
583,nonwinner07.ai,1,2
366,nonwinner13.ai,1,2
168,nonwinner10.ai,1,2
571,nonwinner02.ai,1,2
290,nonwinner06.ai,1,2
326,nonwinner15.ai,1,2
320,nonwinner06.ai,1,2
155,nonwinner06.ai,1,3
232,nonwinner01.ai,1,3
504,nonwinner14.ai,1,3
326,nonwinner15.ai,1,3
134,nonwinner03.ai,1,3
543,nonwinner10.ai,1,3
80,nonwinner06.ai,1,3
310,nonwinner09.ai,1,3
493,nonwinner07.ai,1,3
564,nonwinner14.ai,1,3
424,nonwinner05.ai,1,4
304,nonwinner05.ai,1,4
117,nonwinner08.ai,1,4
398,nonwinner04.ai,1,4
237,nonwinner08.ai,1,4
538,nonwinner07.ai,1,4
413,nonwinner04.ai,1,4
81,nonwinner13.ai,1,4
347,nonwinner11.ai,1,4
26,nonwinner15.ai,1,4
582,nonwinner08.ai,1,5
568,nonwinner07.ai,1,5
658,winner02.ai,1,5
383,nonwinner04.ai,1,5
509,nonwinner03.ai,1,5
549,nonwinner14.ai,1,5
218,nonwinner04.ai,1,5
323,nonwinner04.ai,1,5
580,nonwinner09.ai,1,5
502,nonwinner01.ai,1,5
274,nonwinner05.ai,1,6
368,nonwinner04.ai,1,6
625,nonwinner09.ai,1,6
263,nonwinner04.ai,1,6
420,nonwinner12.ai,1,6
3,nonwinner10.ai,1,6
61,nonwinner02.ai,1,6
13,nonwinner07.ai,1,6
657,winner02.ai,1,6
502,nonwinner01.ai,1,6
622,nonwinner01.ai,1,7
277,nonwinner01.ai,1,7
295,nonwinner09.ai,1,7
128,nonwinner04.ai,1,7
222,nonwinner08.ai,1,7
319,nonwinner05.ai,1,7
441,nonwinner13.ai,1,7
471,nonwinner13.ai,1,7
88,nonwinner07.ai,1,7
139,nonwinner05.ai,1,7
639,hold05.ai,1,8
320,nonwinner06.ai,1,8
112,nonwinner01.ai,1,8
401,nonwinner15.ai,1,8
414,nonwinner14.ai,1,8
421,nonwinner02.ai,1,8
502,nonwinner01.ai,1,8
576,nonwinner13.ai,1,8
314,nonwinner03.ai,1,8
549,nonwinner14.ai,1,8
86,nonwinner15.ai,1,1
189,nonwinner14.ai,1,1
421,nonwinner02.ai,1,1
341,nonwinner15.ai,1,1
44,nonwinner03.ai,1,1
87,nonwinner08.ai,1,1
652,winner02.ai,1,1
254,nonwinner03.ai,1,1
387,nonwinner08.ai,1,1
265,nonwinner09.ai,1,1
564,nonwinner14.ai,1,2
333,nonwinner10.ai,1,2
283,nonwinner07.ai,1,2
204,nonwinner14.ai,1,2
594,nonwinner14.ai,1,2
152,nonwinner11.ai,1,2
83,nonwinner04.ai,1,2
550,nonwinner09.ai,1,2
138,nonwinner10.ai,1,2
75,nonwinner12.ai,1,2
35,nonwinner06.ai,1,3
542,nonwinner11.ai,1,3
65,nonwinner06.ai,1,3
559,nonwinner05.ai,1,3
11,nonwinner15.ai,1,3
282,nonwinner08.ai,1,3
633,nonwinner10.ai,1,3
599,nonwinner03.ai,1,3
407,nonwinner11.ai,1,3
591,nonwinner13.ai,1,3
443,nonwinner04.ai,1,4
96,nonwinner13.ai,1,4
616,nonwinner02.ai,1,4
299,nonwinner03.ai,1,4
605,nonwinner06.ai,1,4
13,nonwinner07.ai,1,4
206,nonwinner15.ai,1,4
654,winner02.ai,1,4
236,nonwinner15.ai,1,4
651,winner02.ai,1,4
154,nonwinner05.ai,1,5
317,nonwinner11.ai,1,5
638,hold04.ai,1,5
493,nonwinner07.ai,1,5
14,nonwinner03.ai,1,5
26,nonwinner15.ai,1,5
592,nonwinner01.ai,1,5
215,nonwinner06.ai,1,5
555,nonwinner12.ai,1,5
341,nonwinner15.ai,1,5
586,nonwinner02.ai,1,6
340,nonwinner09.ai,1,6
445,nonwinner09.ai,1,6
576,nonwinner13.ai,1,6
231,nonwinner13.ai,1,6
82,nonwinner01.ai,1,6
359,nonwinner03.ai,1,6
185,nonwinner06.ai,1,6
489,nonwinner14.ai,1,6
477,nonwinner08.ai,1,6
405,nonwinner12.ai,1,7
191,nonwinner15.ai,1,7
316,nonwinner02.ai,1,7
285,nonwinner12.ai,1,7
150,nonwinner12.ai,1,7
591,nonwinner13.ai,1,7
449,nonwinner03.ai,1,7
68,nonwinner04.ai,1,7
203,nonwinner04.ai,1,7
460,nonwinner09.ai,1,7
531,nonwinner13.ai,1,8
357,nonwinner08.ai,1,8
60,nonwinner12.ai,1,8
577,nonwinner01.ai,1,8
311,nonwinner15.ai,1,8
286,nonwinner02.ai,1,8
211,nonwinner02.ai,1,8
395,nonwinner06.ai,1,8
238,nonwinner07.ai,1,8
168,nonwinner10.ai,1,8
542,nonwinner11.ai,1,1
51,nonwinner13.ai,1,1
596,nonwinner15.ai,1,1
156,nonwinner13.ai,1,1
232,nonwinner01.ai,1,1
94,nonwinner05.ai,1,1
370,nonwinner09.ai,1,1
19,nonwinner05.ai,1,1
127,nonwinner01.ai,1,1
205,nonwinner09.ai,1,1
535,nonwinner09.ai,1,2
143,nonwinner04.ai,1,2
555,nonwinner12.ai,1,2
559,nonwinner05.ai,1,2
517,nonwinner01.ai,1,2
403,nonwinner07.ai,1,2
392,nonwinner11.ai,1,2
580,nonwinner09.ai,1,2
610,nonwinner09.ai,1,2
465,nonwinner12.ai,1,2
524,nonwinner03.ai,1,3
14,nonwinner03.ai,1,3
516,nonwinner13.ai,1,3
307,nonwinner01.ai,1,3
595,nonwinner09.ai,1,3
489,nonwinner14.ai,1,3
299,nonwinner03.ai,1,3
143,nonwinner04.ai,1,3
556,nonwinner02.ai,1,3
635,hold01.ai,1,3
77,nonwinner11.ai,1,4
123,nonwinner10.ai,1,4
259,nonwinner05.ai,1,4
254,nonwinner03.ai,1,4
527,nonwinner11.ai,1,4
199,nonwinner05.ai,1,4
492,nonwinner08.ai,1,4
130,nonwinner09.ai,1,4
177,nonwinner08.ai,1,4
149,nonwinner03.ai,1,4
378,nonwinner10.ai,1,5
63,nonwinner10.ai,1,5
4,nonwinner05.ai,1,5
412,nonwinner01.ai,1,5
560,nonwinner06.ai,1,5
264,nonwinner14.ai,1,5
201,nonwinner13.ai,1,5
350,nonwinner06.ai,1,5
144,nonwinner14.ai,1,5
492,nonwinner08.ai,1,5
174,nonwinner14.ai,1,6
173,nonwinner04.ai,1,6
1,nonwinner02.ai,1,6
323,nonwinner04.ai,1,6
599,nonwinner03.ai,1,6
151,nonwinner02.ai,1,6
650,winner01.ai,1,6
133,nonwinner07.ai,1,6
373,nonwinner07.ai,1,6
212,nonwinner11.ai,1,6
173,nonwinner04.ai,1,7
453,nonwinner10.ai,1,7
224,nonwinner03.ai,1,7
635,hold01.ai,1,7
289,nonwinner05.ai,1,7
174,nonwinner14.ai,1,7
21,nonwinner13.ai,1,7
592,nonwinner01.ai,1,7
78,nonwinner10.ai,1,7
298,nonwinner07.ai,1,7
331,nonwinner02.ai,1,8
344,nonwinner03.ai,1,8
392,nonwinner11.ai,1,8
612,nonwinner08.ai,1,8
428,nonwinner04.ai,1,8
310,nonwinner09.ai,1,8
13,nonwinner07.ai,1,8
358,nonwinner07.ai,1,8
566,nonwinner15.ai,1,8
105,nonwinner12.ai,1,8
97,nonwinner01.ai,1,1
512,nonwinner11.ai,1,1
499,nonwinner05.ai,1,1
158,nonwinner04.ai,1,1
318,nonwinner10.ai,1,1
315,nonwinner12.ai,1,1
99,nonwinner14.ai,1,1
157,nonwinner01.ai,1,1
588,nonwinner10.ai,1,1
3,nonwinner10.ai,1,1
262,nonwinner01.ai,1,2
43,nonwinner07.ai,1,2
463,nonwinner07.ai,1,2
2,nonwinner11.ai,1,2
121,nonwinner02.ai,1,2
621,nonwinner13.ai,1,2
576,nonwinner13.ai,1,2
372,nonwinner08.ai,1,2
574,nonwinner05.ai,1,2
608,nonwinner04.ai,1,2
308,nonwinner04.ai,1,3
163,nonwinner07.ai,1,3
586,nonwinner02.ai,1,3
336,nonwinner13.ai,1,3
475,nonwinner09.ai,1,3
171,nonwinner13.ai,1,3
558,nonwinner10.ai,1,3
7,nonwinner01.ai,1,3
550,nonwinner09.ai,1,3
108,nonwinner10.ai,1,3
410,nonwinner06.ai,1,4
510,nonwinner12.ai,1,4
557,nonwinner11.ai,1,4
197,nonwinner11.ai,1,4
633,nonwinner10.ai,1,4
83,nonwinner04.ai,1,4
219,nonwinner14.ai,1,4
281,nonwinner15.ai,1,4
458,nonwinner04.ai,1,4
181,nonwinner02.ai,1,4
466,nonwinner02.ai,1,5
82,nonwinner01.ai,1,5
279,nonwinner14.ai,1,5
126,nonwinner13.ai,1,5
174,nonwinner14.ai,1,5
297,nonwinner08.ai,1,5
236,nonwinner15.ai,1,5
339,nonwinner14.ai,1,5
213,nonwinner10.ai,1,5
474,nonwinner14.ai,1,5
70,nonwinner09.ai,1,6
507,nonwinner08.ai,1,6
633,nonwinner10.ai,1,6
552,nonwinner08.ai,1,6
431,nonwinner15.ai,1,6
609,nonwinner14.ai,1,6
546,nonwinner13.ai,1,6
144,nonwinner14.ai,1,6
132,nonwinner08.ai,1,6
256,nonwinner02.ai,1,6
7,nonwinner01.ai,1,7
283,nonwinner07.ai,1,7
330,nonwinner12.ai,1,7
264,nonwinner14.ai,1,7
229,nonwinner05.ai,1,7
524,nonwinner03.ai,1,7
64,nonwinner05.ai,1,7
385,nonwinner09.ai,1,7
376,nonwinner02.ai,1,7
232,nonwinner01.ai,1,7
567,nonwinner08.ai,1,8
209,nonwinner03.ai,1,8
558,nonwinner10.ai,1,8
287,nonwinner11.ai,1,8
121,nonwinner02.ai,1,8
322,nonwinner01.ai,1,8
437,nonwinner11.ai,1,8
438,nonwinner10.ai,1,8
439,nonwinner05.ai,1,8
102,nonwinner08.ai,1,8
